OC,soil_types,tem,tp,pm,st,slope,twi,lc_1,ele,NDVI
9.2,47,287.9131165,2.17E-08,5400,2,2.050212145,12.02937126,12,364.0010986,0.515999973
7.1,47,290.1924744,1.71E-08,5400,2,0.025883419,28.42564583,14,2.488062859,0.583999991
20,76,288.6069641,1.95E-08,2110,4,0.779123664,15.05565357,12,294.0947876,0.675999999
31.5,76,289.026123,1.68E-08,2110,4,16.4828949,8.818674088,17,380.8502502,0.515999973
13.9,88,287.8843994,2.41E-08,5400,2,1.263497233,24.53744698,28,377.8830261,0.648000002
11.8,76,289.1287537,2.17E-08,2110,2,2.908356905,23.70304489,12,145.6792603,0.60799998
21.2,78,290.3861694,1.98E-08,4200,2,3.907286644,23.40709877,17,138.6276398,0.56400001
10.5,78,289.3995972,1.71E-08,4200,2,0.753239512,14.4581728,25,172.6362152,0.56400001
8.6,47,289.380249,1.83E-08,5400,2,4.049807072,11.5015564,13,111.9445648,0.65200001
71.4,47,288.0928955,2.38E-08,5400,2,2.227435827,12.92721558,12,237.2266846,0.583999991
21.1,88,287.8332825,2.35E-08,1410,1,1.271077156,24.53146362,28,326.4249268,0.603999972
14.4,47,289.5230713,2.04E-08,5400,2,0.51430577,16.87316704,12,19.43013954,0.572000027
61.4,47,289.3146362,1.80E-08,5400,2,0.461047113,16.07402039,13,91.62342834,0.635999978
15.7,126,289.1729736,1.95E-08,5411,5,5.988684177,22.97797012,17,224.0085144,0.395999998
78,114,289.4700317,2.13E-08,5400,2,4.441504955,23.27849388,24,331.5513916,0.588
23.8,39,290.2681885,1.74E-08,3200,4,3.014475107,23.66714478,28,238.7906342,0.448000014
21.3,114,290.8614197,1.53E-08,5400,2,1.071630001,15.31750202,20,90.46020508,0.439999998
22.8,47,290.263855,1.68E-08,5400,2,0.667527318,25.17562294,20,235.7402039,0.527999997
6.4,,290.8980103,1.46E-08,,,,,,,0.203999996
30.7,88,289.8535461,1.71E-08,2110,4,,,27,103.9862671,0.472000003
5.2,34,289.9805908,1.58E-08,3700,1,3.110793829,11.20641518,20,86.92953491,0.375999987
12.3,91,290.8774719,1.42E-08,5000,2,0.920171142,24.85460281,12,8.107481956,0.360000014
17.1,34,290.0707703,1.65E-08,4200,2,4.76783514,23.20728874,12,170.2680817,0.460000008
14.4,91,290.4841614,1.57E-08,5000,2,0.443170816,25.58527374,12,74.32141876,0.272000015
20,34,290.4102478,1.39E-08,5400,1,0.13159202,20.44106102,12,1.257416368,0.312000006
12,39,290.1037292,1.37E-08,5211,2,1.111580253,11.54322147,16,61.49840927,0.335999995
9.8,39,289.793335,1.41E-08,2140,3,1.464501143,24.38976097,12,133.7798309,0.30399999
16.3,39,290.1790466,1.32E-08,2140,3,1.384140372,24.44621849,12,132.4033203,0.296000004
6.3,34,289.8430176,1.36E-08,4200,2,1.917746186,11.91389561,20,175.9890442,0.351999998
8.4,39,290.5317078,1.22E-08,2140,3,1.138092041,24.64200783,12,118.6495285,0.280000001
21,34,288.8540649,2.72E-08,4200,2,3.303393841,11.36936092,17,390.7707825,0.60799998
38.2,33,285.164032,3.73E-08,4200,1,9.978801727,22.46084595,23,804.607605,0.819999993
26.6,92,287.2576904,2.80E-08,6200,2,8.493249893,9.502495766,23,384.9707336,0.643999994
36.9,34,285.8729553,3.59E-08,4200,2,8.382873535,22.63813019,23,694.9402466,0.811999977
57.3,33,281.5556335,3.98E-08,4200,1,3.849320889,23.42209053,25,1480.619019,0.879999995
38.5,33,282.9760132,3.69E-08,4200,1,1.053052306,13.38908386,12,1158.150269,0.560000002
25,34,286.0767517,3.53E-08,4200,2,0.844607115,11.12479401,23,687.6735229,0.839999974
16.7,33,283.228241,3.89E-08,4200,1,6.660910606,9.055207253,29,1263.352905,0.808000028
24.9,3,283.0023499,3.99E-08,0,0,3.634000778,10.35745335,12,1329.01709,0.667999983
29.3,33,282.8246765,3.94E-08,4200,1,7.694626808,9.60256958,25,1429.830444,0.875999987
75.2,33,282.7068176,4.06E-08,4200,1,1.36446774,11.33817577,24,1273.260864,0.864000022
39.8,33,285.062439,3.81E-08,4200,1,3.223365068,23.60001183,25,1033.42627,0.748000026
12.8,34,288.5076294,3.09E-08,4200,2,6.46077013,9.085982323,23,512.8668823,0.540000021
11,34,288.1292114,3.15E-08,4200,2,5.468984127,23.06935692,23,486.6634216,0.596000016
17.7,39,290.3612976,2.43E-08,5211,3,2.619244099,10.68554688,21,57.4103508,0.448000014
11.2,34,290.7810059,2.27E-08,5400,1,0.24271746,12.3718338,12,24.58728218,0.328000009
81.7,88,289.0985718,3.79E-08,2110,2,3.337630749,23.56509972,28,217.1562042,0.65200001
65.4,76,287.8728333,4.24E-08,2110,4,4.729870319,13.46025276,28,345.4626465,0.639999986
22.9,47,289.5000916,3.97E-08,5400,2,0.998613715,10.95726776,13,-0.715271533,0.603999972
51.6,76,286.9465027,4.17E-08,2110,2,1.775762677,24.19694328,23,354.8941345,0.488000005
25.4,3,289.1276855,4.16E-08,0,0,0.708412647,25.11617088,17,54.70611954,0.588
67.1,88,281.7798462,4.01E-08,1410,1,19.26451874,7.959007263,31,1481.519653,0.388000011
45.2,88,285.0782776,4.07E-08,2110,2,4.965796471,23.16641045,28,552.8629761,0.776000023
19.9,88,283.7647095,4.04E-08,1410,1,8.369468689,22.63975334,25,917.3493652,0.832000017
19.8,88,283.2227783,3.99E-08,2110,2,8.471414566,10.42139816,25,1015.592651,0.727999985
7.8,78,288.2955322,4.06E-08,4200,2,3.323394299,13.95856571,17,87.36356354,0.680000007
46,88,288.1159973,3.53E-08,2110,2,2.368818045,17.41023254,21,298.8583984,0.540000021
26.1,88,282.7434998,3.71E-08,2110,2,6.460904598,22.90147209,24,1222.534302,0.787999988
13.7,92,283.5353088,3.65E-08,1410,1,7.927016258,8.879296303,25,1297.115601,0.871999979
8,78,285.4961243,3.37E-08,4200,2,8.564850807,9.899439812,23,587.7221069,0.867999971
24.2,78,285.2816162,3.46E-08,4200,2,3.846356392,10.99364662,20,802.520874,0.800000012
14.1,78,285.3038025,3.40E-08,4200,2,1.379445195,24.44961739,20,796.2666016,0.611999989
14.8,88,286.4515076,3.31E-08,1410,1,7.830606937,8.891688347,23,689.9851074,0.779999971
14.5,88,288.6595154,2.83E-08,1410,1,0.89628917,15.92520523,12,114.2545395,0.688000023
9.5,47,288.4959412,2.77E-08,5400,2,0.07836356,27.31788826,13,96.91125488,0.691999972
5.8,47,288.86203,2.34E-08,5400,2,0.121729635,15.70099068,13,100.5761185,0.479999989
6.1,88,286.9171143,2.79E-08,1410,1,4.97162199,23.1652317,23,497.5941467,0.787999988
6.3,47,288.4164734,2.61E-08,5400,2,0.418841362,25.64173889,13,152.3859558,0.60799998
7.9,47,288.6567383,2.53E-08,5400,2,0.172719717,26.52757454,13,122.4659348,0.667999983
7.2,47,289.0527344,2.20E-08,5400,2,0.116454892,15.59113884,13,99.24150848,0.667999983
4.6,47,288.7914734,2.38E-08,5400,2,0.117128089,14.48676205,13,114.4508286,0.632000029
8.9,47,288.7518005,2.40E-08,5400,2,0.104586557,15.77867126,13,116.6231766,0.632000029
9.9,47,288.8909912,2.28E-08,5400,2,0.100971051,15.95695305,13,110.3267593,0.628000021
29.2,47,289.1045837,2.10E-08,5400,2,0.077530041,16.5575943,13,102.5621796,0.560000002
11.1,39,289.0299072,2.13E-08,5400,4,0.102335498,16.731987,13,105.5855408,0.667999983
54.1,88,281.2740784,3.76E-08,2110,2,11.02707005,22.35868454,32,1494.791992,0.444000006
19.8,88,286.3435669,3.28E-08,2110,2,3.183133125,12.19498253,21,591.6820068,0.744000018
45,88,286.6289063,3.18E-08,2110,2,13.89254189,22.12026978,21,785.7592773,0.684000015
53.9,88,281.4153137,3.69E-08,2110,2,17.30706406,9.683226585,25,1171.315308,0.716000021
24.6,88,283.1546936,3.44E-08,1410,1,8.23878479,8.840204239,23,1070.908691,0.884000003
22.6,88,283.7502747,3.32E-08,1410,1,5.148096561,9.314659119,21,1101.334106,0.875999987
6.9,88,288.7507019,2.36E-08,1410,1,2.457876921,12.45396614,28,215.0190735,0.592000008
23.6,39,288.899353,2.29E-08,5400,4,0.090977132,15.43257046,13,115.4816055,0.74000001
12.1,39,288.9685059,2.23E-08,5400,4,3.59454298,9.675251961,12,132.0461731,0.5
30.8,76,288.7026978,2.36E-08,2110,2,2.776553631,9.933988571,12,198.3957825,0.439999998
10,47,289.0880432,2.06E-08,5400,2,0.135774091,20.21537209,13,109.4436798,0.699999988
16.4,39,288.969635,2.17E-08,5400,4,0.110422172,16.5934124,13,113.7626419,0.680000007
13.2,39,288.9945374,2.08E-08,5400,4,0.615844488,25.25621605,13,134.4379425,0.667999983
11.3,47,289.1758728,1.98E-08,5400,2,0.121354103,13.06502342,13,129.0732422,0.684000015
10.5,47,289.2224426,1.93E-08,5400,2,0.29639408,15.11647797,13,138.0554047,0.667999983
15.5,126,288.110199,2.06E-08,5411,5,1.693035841,24.2446785,12,252.1891632,0.419999987
9.7,126,287.7419434,2.22E-08,5411,5,2.17474699,23.99410057,12,355.1672058,0.515999973
17.5,78,288.526123,2.18E-08,4200,2,2.339637041,10.1054306,28,257.9968567,0.615999997
10.7,47,288.371521,2.22E-08,5400,2,2.024927378,10.94317913,12,257.1636047,0.60799998
19.2,78,287.9521179,2.40E-08,4200,2,1.841763735,24.16042519,28,379.0651245,0.560000002
17.7,114,287.9431152,2.38E-08,5400,2,2.213679314,11.95258808,12,237.1474915,0.532000005
15,114,289.4618835,2.12E-08,5400,2,1.572787404,15.26505566,20,150.9856262,0.560000002
7,114,289.7147217,2.11E-08,5400,2,1.088270903,24.68678284,12,102.2800522,0.579999983
10.6,78,289.0510254,2.27E-08,4200,2,3.413354635,9.72710228,20,188.1746674,0.423999995
47.9,76,284.1078491,3.59E-08,2110,4,2.904443502,23.70439339,28,1201.393311,0.75999999
21,76,289.2624817,2.27E-08,2110,4,5.62666893,9.225242615,28,342.7591553,0.624000013
18.4,76,289.1502991,2.28E-08,2110,2,3.457226992,11.66021061,13,101.4935074,0.519999981
10.1,47,290.5476074,1.97E-08,5400,2,0.365404457,14.04216099,20,6.086882114,0.555999994
13.2,76,288.8067932,2.26E-08,2110,2,2.863878965,23.71848297,12,173.5374146,0.439999998
16.7,39,287.6291809,2.42E-08,5400,5,2.35760498,10.09777164,13,485.8890686,0.60799998
20.9,76,286.5823059,2.63E-08,2110,2,7.250910759,22.78500748,28,503.0134277,0.65200001
9.7,34,286.8999939,2.55E-08,1410,2,4.618290424,10.11693573,28,728.7926025,0.671999991
41.8,88,289.0153198,2.10E-08,2110,2,4.18166256,13.43551826,28,387.4035645,0.65200001
10.4,88,286.730072,2.88E-08,2110,2,8.863917351,22.58148193,28,963.0286865,0.69599998
61.1,78,289.6186523,2.19E-08,4200,2,5.17712307,23.12451553,17,378.6486511,0.663999975
11.8,78,290.3896179,2.00E-08,4200,2,8.367266655,22.64002037,28,265.5877686,0.488000005
29.5,47,290.1284485,2.19E-08,5400,2,0.593837202,25.29260635,20,24.89574814,0.523999989
30.9,114,289.5811157,2.48E-08,5400,2,6.11817503,9.834054947,24,30.23040009,0.691999972
7.1,49,290.0516052,1.97E-08,1200,1,0.207752421,12.52738571,12,7.69855547,0.663999975
12.4,91,289.9279175,1.93E-08,5000,2,0.730150163,25.08594322,12,31.94479561,0.488000005
12.4,91,290.1855469,1.75E-08,5000,2,0.61618644,25.2556591,12,72.27701569,0.340000004
23.6,91,289.890686,1.91E-08,5000,2,0.643443108,13.69944668,12,30.9528904,0.300000012
21.1,77,288.8822937,1.90E-08,4200,2,3.526449919,23.50993729,28,302.5809021,0.439999998
22.9,91,290.1256409,1.64E-08,5000,2,0.804806709,11.86621666,24,101.1511765,0.372000009
14.5,87,289.8442383,1.64E-08,5400,4,1.064600587,24.70877838,12,125.728302,0.275999993
21.9,39,288.4494934,1.95E-08,2140,3,3.706691027,23.45995712,28,304.749054,0.5
31,39,288.364624,1.93E-08,2140,3,1.401714802,24.43359756,12,304.0787354,0.375999987
44.9,39,287.4067078,1.95E-08,2140,3,5.230777264,23.11414909,21,445.7286072,0.439999998
58.1,34,284.9672241,2.32E-08,4200,2,4.122733116,23.3532486,26,1064.245117,0.519999981
17.9,34,289.3702087,3.39E-08,2110,2,2.557659864,10.70937252,19,89.83266449,0.688000023
52.6,33,284.7359619,3.36E-08,1210,2,7.468382359,10.32591248,19,995.4251099,0.643999994
36.9,34,282.6932373,3.93E-08,2110,2,4.840569496,23.19207764,23,1384.19873,0.856000006
33,34,287.6775208,2.62E-08,2110,2,3.585484743,12.07567787,20,474.4050598,0.472000003
9.3,34,289.4256592,2.44E-08,4200,2,0.856831074,14.66577053,20,231.3015747,0.560000002
8.2,34,289.703064,2.45E-08,4200,2,1.05614531,24.71675301,19,198.9547272,0.547999978
10.8,34,289.1437378,2.38E-08,4200,2,0.608422458,12.5514431,12,95.38375092,0.504000008
10.7,39,288.9794922,2.32E-08,5211,3,0.942563295,24.83055496,20,258.4984436,0.428000003
44.9,33,282.5322266,3.60E-08,4200,1,7.45348978,22.75714684,25,1073.954468,0.839999974
41.5,33,283.0497437,3.59E-08,4200,1,12.29172993,22.24705887,23,1133.477783,0.768000007
26.9,76,290.3990479,4.16E-08,2110,4,,,21,45.19892502,0.423999995
40.7,88,288.0657959,3.84E-08,2110,2,10.0425148,9.331987381,26,236.5235596,0.476000011
43.9,88,288.1683655,3.95E-08,2110,2,6.485706329,10.46839237,17,51.97498322,0.592000008
23,114,287.5070801,4.61E-08,5400,2,1.254624963,15.17163658,21,337.2909546,0.691999972
77.7,88,286.9100647,3.82E-08,2110,2,7.713513374,22.72245216,26,653.2563477,0.519999981
72.1,76,287.3031921,4.34E-08,2110,2,0.16598013,14.54362583,29,392.4984131,0.720000029
45.2,76,285.5844421,4.05E-08,2110,2,1.783596992,24.19253731,21,561.812561,0.74000001
31.7,47,286.1622314,4.10E-08,5400,2,0.183765411,19.86310577,13,461.7159119,0.808000028
31.4,76,285.0054321,4.28E-08,2110,2,0.922874987,24.8516674,21,718.4562988,0.727999985
17.1,47,286.5198669,4.62E-08,5400,2,0.200033069,14.64469242,3,476.4808044,0.483999997
10.6,92,283.5420532,3.44E-08,1410,1,7.415565491,22.76230621,25,1048.546875,0.815999985
28,76,286.6940613,4.84E-08,2110,2,6.118538857,13.20129013,28,493.2385864,0.663999975
33.6,47,285.8915405,4.49E-08,5400,2,2.52367568,11.97552872,21,532.0697021,0.639999986
76.9,76,284.6271973,4.54E-08,2110,2,10.35289764,22.42325974,28,763.6708984,0.708000004
124.3,78,283.5496216,3.55E-08,4200,2,9.177564621,22.54612732,24,1033.690063,0.667999983
8.7,78,282.7021484,3.69E-08,4200,2,12.9631424,8.376602173,26,1407.05957,0.551999986
68.9,92,285.9783936,3.49E-08,1410,1,3.127656221,14.8186512,40,668.3894043,0.727999985
8.2,88,282.8556519,4.10E-08,1410,1,8.916415215,8.759969711,23,849.7998047,0.864000022
51.6,88,280.9985046,3.14E-08,2110,2,9.701581001,22.48958206,24,1323.147217,0.839999974
34.3,88,282.2279663,3.43E-08,2110,2,11.18414783,10.60811138,24,1052.168213,0.84799999
69,76,280.6818848,4.40E-08,2110,2,5.371690273,23.08741379,26,1496.996826,0.495999992
15.5,34,286.6221619,2.35E-08,1410,2,4.757864952,23.20939064,12,549.0446777,0.532000005
54.7,92,282.5557861,3.63E-08,1410,1,16.46473312,21.94220352,24,939.621582,0.763999999
11.1,47,287.2580872,2.34E-08,5400,2,1.544118881,13.29387569,12,385.292511,0.483999997
16.2,34,287.3227539,2.19E-08,1410,2,1.205240369,15.93394184,26,459.6372681,0.592000008
8.6,114,288.5618896,2.41E-08,5400,2,2.902034283,9.889714241,12,197.9303894,0.423999995
12.6,47,288.4852905,3.04E-08,5400,2,0.432820976,12.48654175,12,132.49617,0.660000026
20,77,284.8027039,2.36E-08,4240,2,2.862743855,23.7188797,23,837.8309326,0.748000026
12.6,47,288.4494934,2.66E-08,5400,2,0.089096949,15.77190685,13,98.6163559,0.671999991
16.1,77,287.3148193,2.19E-08,4240,2,3.544404745,9.689334869,26,539.2258911,0.519999981
8.3,47,288.614624,2.47E-08,5400,2,0.081260145,16.17413139,13,97.52227783,0.736000001
12.8,47,288.7277222,2.36E-08,5400,2,0.041100834,17.09214783,13,92.17765808,0.663999975
11.7,77,287.4764404,2.16E-08,4240,2,5.508516312,23.06210899,28,465.9327698,0.551999986
7.3,77,289.2057495,2.05E-08,4240,2,5.027622223,23.15397453,26,201.5457306,0.56400001
6.4,39,289.2361755,2.05E-08,5400,4,0.172974393,14.65650082,13,92.84434509,0.596000016
13.1,77,288.8898315,2.05E-08,4240,2,2.352347136,23.91551781,26,218.317276,0.448000014
16.4,77,287.7141724,2.15E-08,4240,2,1.16689682,24.6170063,12,395.2311096,0.428000003
12.9,77,287.2222595,2.23E-08,4240,2,1.557895541,24.32791138,26,286.0502014,0.547999978
7.9,39,289.4084778,1.98E-08,5400,4,0.600754738,13.41142464,13,90.10635376,0.632000029
20,77,288.9826965,2.05E-08,4240,2,4.380625725,23.29235077,26,253.3119354,0.508000016
17.1,77,287.774353,2.47E-08,4240,2,0.295048147,17.63191032,13,259.8668518,0.532000005
10.4,47,289.360199,1.89E-08,5400,2,0.067937404,15.43690968,2,96.66607666,0.684000015
6.5,39,289.0352478,1.89E-08,5400,4,0.394812375,12.57845783,13,79.2427597,0.596000016
16.4,39,288.7854309,1.95E-08,5400,4,0.126699805,14.63135338,13,88.20211029,0.56400001
16.5,126,288.3768616,1.92E-08,5411,5,1.050703406,24.72192001,12,161.0581207,0.416000009
6.2,39,288.8337097,1.92E-08,5400,4,0.193338528,14.39105034,12,74.77802277,0.660000026
16.8,39,289.0068359,1.78E-08,5400,4,0.438790411,25.59520721,12,124.7357712,0.432000011
8.2,47,288.821228,1.99E-08,5400,2,0.118977576,15.48269653,13,70.53990173,0.660000026
15.4,126,288.4604492,1.93E-08,5411,5,2.518580198,23.84715271,12,233.3374634,0.344000012
19,126,288.5162354,1.93E-08,5411,5,0.589307904,15.86678028,12,170.6810303,0.423999995
7,77,287.5939026,2.44E-08,4240,2,9.82616806,9.354208946,28,182.3198242,0.54400003
15.9,126,287.7476807,2.12E-08,5411,5,2.516561031,23.8479557,12,324.8222961,0.423999995
7.9,39,289.0847168,1.96E-08,5400,4,0.236118853,12.3993969,13,71.8246994,0.603999972
11.9,39,289.2012329,2.04E-08,5400,4,0.119001798,16.30347252,13,55.77742004,0.660000026
11.1,47,289.4041138,2.07E-08,5400,2,0.162310019,16.10643196,13,48.59103012,0.575999975
16,39,289.6474304,2.09E-08,5400,4,0.529732406,13.89392185,13,46.18027878,0.592000008
19.7,49,289.6773376,2.04E-08,1200,1,1.20505321,24.5848217,12,33.63276291,0.300000012
13.6,49,289.6410828,2.07E-08,1200,1,0.947502613,11.70296383,17,21.38979912,0.432000011
35.2,88,287.8464966,2.40E-08,3700,2,3.712708235,12.35087013,17,342.15802,0.523999989
27.1,88,287.9732056,2.37E-08,3700,2,1.948910594,11.3869381,17,380.5528259,0.5
59.3,18,286.677002,2.41E-08,3700,2,2.189460516,12.25128174,12,538.1906128,0.488000005
46.2,18,286.7731934,2.33E-08,3700,2,0.350097388,12.00551414,18,564.6116333,0.375999987
51.6,18,287.8127747,2.09E-08,3700,2,0.911688983,24.8638649,12,355.2674561,0.428000003
38.4,18,287.7160645,2.00E-08,3700,2,1.102995992,10.85782814,12,359.5391541,0.331999987
23.2,34,288.816864,1.89E-08,5400,1,1.014398456,24.75709343,28,145.1902771,0.555999994
11.8,91,288.590271,1.57E-08,5000,2,0.410389304,25.66212463,3,166.0824432,0.335999995
11.9,34,288.0204773,1.64E-08,3700,1,12.22582245,8.437091827,22,406.3045349,0.400000006
19.5,32,286.6286926,3.24E-08,5211,2,7.033405304,14.37090874,12,477.0419006,0.656000018
22.7,34,284.4725037,2.77E-08,2100,2,4.549363613,23.25440025,23,922.1514282,0.663999975
56,114,286.212616,3.01E-08,5721,3,14.84154415,8.928976059,23,742.559021,0.783999979
16.9,83,283.0716858,3.32E-08,2100,2,4.775032043,23.2057724,29,1253.055298,0.783999979
14.3,33,284.8859558,3.17E-08,1210,2,9.019052505,11.31328487,23,783.2689819,0.879999995
60.8,39,284.6487427,3.18E-08,5211,3,6.951626778,22.82759285,21,1002.519653,0.776000023
48.1,33,283.2605896,3.47E-08,1210,2,9.552265167,8.689878464,29,1159.396606,0.836000025
29.7,33,287.4597473,2.45E-08,1210,2,7.610560894,22.73604965,23,689.8460693,0.736000001
10.3,39,288.888855,1.69E-08,5211,3,2.171042204,23.99580765,12,251.6436615,0.39199999
21.2,39,283.8379211,3.40E-08,5211,3,4.026011944,23.37706947,23,1122.038818,0.748000026
11.2,39,288.6960754,1.75E-08,5211,3,3.74938798,9.632961273,12,247.7998505,0.312000006
12.5,114,289.8742371,1.69E-08,5721,3,1.984764576,10.27008152,16,65.43672943,0.460000008
14.3,114,289.8008423,1.77E-08,5721,3,3.540636063,23.50591278,20,114.779335,0.504000008
9.3,34,290.2257385,1.65E-08,5400,1,0.149871618,15.25185108,12,6.226595879,0.344000012
15.7,34,290.4335632,1.99E-08,2110,2,0.137466833,13.6335001,15,56.29901886,0.451999992
11.1,34,290.4752197,2.02E-08,2100,2,0.544436276,11.56395626,20,42.17232895,0.379999995
11.1,32,290.5515442,2.02E-08,5211,2,0.102866553,27.04581451,20,43.49528885,0.515999973
17.9,34,290.5447388,2.06E-08,2100,2,0.264472455,12.28599358,12,39.15968323,0.439999998
16.6,88,290.4523926,2.12E-08,2110,4,0.494894654,14.91746426,17,33.46453476,0.456
11.1,32,290.6468811,2.06E-08,5211,2,0.224051341,13.83815193,20,21.73583603,0.384000003
16.5,34,290.1913452,2.16E-08,2100,2,0.851950228,11.80928326,17,95.28853607,0.356000006
20.2,34,290.578125,2.08E-08,2100,2,0.208478406,26.33940887,12,49.62568665,0.423999995
11,88,290.1029053,2.19E-08,2110,4,0.82609725,11.84010315,17,96.04020691,0.416000009
15.8,34,290.1506348,2.17E-08,2100,2,0.270873845,26.07758713,20,107.5605927,0.527999997
36.7,34,290.3668213,2.15E-08,2100,2,0.212125584,26.32206535,12,85.64728546,0.400000006
8,32,290.6508484,2.12E-08,5211,2,0.165332213,26.57128906,17,39.96420288,0.472000003
8.8,88,290.1071167,2.19E-08,2110,4,0.272472531,26.07170296,17,118.131218,0.5
13.9,32,290.8000488,2.17E-08,5211,2,0.481736749,11.68631649,17,22.4252758,0.404000014
22.8,34,290.3643188,2.24E-08,2100,2,0.134036198,16.14368057,12,82.93742371,0.39199999
16.1,34,290.6814575,2.24E-08,2100,2,0.817194045,24.97330284,17,41.03689575,0.432000011
13.1,88,290.2794495,2.35E-08,2110,4,0.453900009,25.56134987,17,103.724678,0.492000014
24,47,286.2427063,3.74E-08,5400,2,1.666246653,24.26063728,23,560.0722656,0.815999985
27.8,88,280.5228882,2.28E-08,5400,2,5.563537598,23.05210876,25,1426.459351,0.811999977
7,77,282.9685669,2.81E-08,3110,1,4.190834999,10.21444416,29,1037.833008,0.639999986
39,77,282.6483765,2.79E-08,3110,1,6.974457741,22.82428169,24,1177.772949,0.60799998
9.6,88,282.4671021,2.43E-08,5400,2,5.85325861,10.28410912,29,1081.646118,0.808000028
23.3,92,282.1404724,2.90E-08,1410,1,6.308681965,22.92551422,26,1482.268555,0.635999978
